masa,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak
5001.389684157428,47881.806942399446,4011.3714607058846,76.61038628574386,,1070.0012965864348,41087.433107844015,0.0760534390035083,4.674190302491297,,0
5023.592846667722,47987.011333322225,3148.4068061543403,60.1292261180182,,1225.8533697448293,27835.570289871448,0.059692094670273636,4.098037310704967,,0
5062.412072420675,48170.38377201158,2771.948400625768,52.93950954587506,,976.5097196198504,27303.84810874549,0.05255464637791653,5.184190152650444,,0
5077.787505758075,48242.81691721771,2334.925413131992,44.593112256166975,,943.2707799381324,23028.221056281487,0.0442689262824158,5.38317057387394,,0
5108.788510773544,48388.52524021985,2360.3911856122995,45.079465286768105,,1162.8214761200375,22729.543244912817,0.044751743591403555,4.393441827218339,,0
5125.461461832762,48466.70524014361,2034.3995006766363,38.853577419363546,,634.9011945657373,23846.916767546187,0.03857111709775478,8.072848981389143,,0
5138.272147722709,48526.68766137745,1643.438890936195,31.386893361773296,,1518.054608931058,9389.381329833104,0.03115871483659975,3.3847742482339527,,0
5145.439485216476,48560.21372204922,1777.9029591162707,33.95492883436338,,568.8449328638164,26991.237276298332,0.03370808103408907,9.04541675235123,,0
5256.8993233447645,49078.5740140206,728.7087072897684,13.91709945142561,,2407.7546959015526,3342.518888914438,0.013815923996087697,2.1833201414965515,,0
5305.14432090514,49301.22068665612,453.85660401660607,8.667890793122796,,1417.553824148425,2887.900124976277,0.008604876384059013,3.7424641170800896,,0
5332.75032455693,49428.160007434795,617.1309677020781,11.786154009340102,,1365.6501191751968,3501.852998904575,0.011700470242924567,3.904916969346232,,0
5368.3047589422185,49591.159959725046,1187.674406009959,22.68256528157656,,692.9759883678936,15102.264835189524,0.022517666059680124,7.746739929020806,,0
5468.319947134929,50046.77818917993,223.38571474804303,4.266287992823546,,1635.6471080232673,1128.8306422059434,0.004235272648585824,3.343215000541022,,0
5504.201069378512,50209.20676741871,3145.2782216743744,60.06947546468539,,474.30911245590124,52814.506453345224,0.059632778396214954,11.604670719646492,,0
5516.445716989976,50264.51400342789,888.6465380221143,16.97164055142954,,1736.1455764619077,4243.372230063114,0.016848258990019033,3.1774096549161186,,0
5530.101050571507,50326.1199973213,883.0216898224553,16.864215498029296,,408.7026727846926,8812.619565937743,0.01674161490241776,13.530865880793499,,0
5631.340081852268,50780.4830339288,2196.912617345699,42.312915682012736,,588.4237348240028,28506.15400160382,0.04165227812383578,9.570212329277638,,0
5758.5389272134,51345.5451289084,4665.453462915582,90.73271279755147,,547.4266131958042,61038.899041568206,0.08845448092785657,10.519289322811346,,0
5781.518086780888,51446.95200506427,508.25343344121393,9.884400985102168,,604.979388667047,811.2729776666139,0.009636210926161144,9.556553818336397,,0
