masa,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak
5077.141015387714,48239.77355774269,1782.5702364807785,23.346903711430475,,860.4003964326166,16723.331143156232,0.03429331365722671,5.9009050163604115,,0
5240.858513990129,49004.31842569048,363.1644238876652,4.756482893297689,,1220.046651570928,955.2906545158942,0.006986603524870438,4.295621406969985,,0
5387.732609405996,49679.99685138485,1085.9803883335917,14.22343930132126,,410.11646341314463,12728.606871676311,0.020892229276892396,13.137079561662176,,0
5502.588905506149,50201.92023623531,9685.31471025976,126.85172529400865,,463.5142203341532,189556.48868522208,0.18632732019783796,11.871456503619811,,0
5583.96091709813,50568.36247125764,438.66033654880266,5.7452774818273,,564.9873228291253,-1105.0848144393424,0.008439003525578572,9.883338424545398,,0
5630.0059533849835,50774.52238920691,2265.3168952030373,30.247753225832305,,487.02748621057475,24192.368225661266,0.04358045547399131,11.559934732206784,,0
5656.248370676013,50891.63807230315,483.4054560976365,6.454694694161841,,676.6019625326026,3230.7767630442754,0.009299815844731647,8.359787118417444,,0
5709.713663091516,51129.398928648596,2609.0896252790935,34.83799520351341,,665.2065658186174,38065.44250453798,0.05019399911902257,8.58336937198601,,0
5736.220208733803,51246.85695566199,2440.5024174281352,33.32607146948572,,722.2224682681318,38928.708509335585,0.04695069690342916,7.942456044726897,,0
5756.966776447143,51338.59977564559,5734.6780179069065,78.30940388113012,,545.3184384179776,91062.51062802975,0.11032446742718029,10.557073392105849,,0
5784.98567326274,51462.23675386314,2891.6427052299423,39.48657898084126,,536.3016981676069,39340.09430912907,0.05562979132359773,10.786812148886384,,0
6064.170946971976,52678.03016114181,8253.889404278576,121.10393238332236,,570.1861967756215,70868.59459081329,0.1587893775180496,10.635422220433611,,0
6191.791618256552,53224.370442132975,3008.8592767892496,45.29182165856875,,570.2589726859351,949.3672878428381,0.05788481868355412,10.857859174215264,,0
6285.001320134292,53619.81574628835,13627.509039591174,210.64360535636152,,468.2656938420789,292960.7373162028,0.2621677577114823,13.421870110890268,,0
6706.5684838017505,55372.439609862835,20598.13698902091,346.84090497061294,,600.6951693673293,350928.6036212683,0.39626958762285736,11.164678568774434,,0
6728.1202023856795,55460.52422401733,13575.282097255955,235.73063090765902,,741.9832632587793,217566.15775842319,0.2611630091309184,9.067751977094304,,0
6745.480361784025,55531.374004653844,9962.076717572854,172.98842211600436,,644.7489309041725,205691.2980932981,0.19165170300809362,10.46218153836162,,0
